SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,WL,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,AVAILABLE_FLAG,TEAM_NAME,MATCHUP,PTS,SEASON,PACE_ROLL_MEAN_10,OFF_RATING_ROLL_MEAN_10,DEF_RATING_ROLL_MEAN_10,PTS_ROLL_MEAN_MU,PTS_ROLL_VAR_SIGMA2,TRUE_MARKET_LINE,OPP_TEAM_ID,OPP_DEF_RATING_ROLL_MEAN_10,OPP_PACE_ROLL_MEAN_10,XGB_WF_ADJUSTED_MU,XGB_WF_ADJUSTED_SIGMA2,n_param_XGB_WF,p_param_XGB_WF,PROB_OVER_XGB_WF,PROB_UNDER_XGB_WF,PROJECTED_SCORE_25TH_XGB_WF,PROJECTED_SCORE_75TH_XGB_WF,ACTUAL_SCORE_PROB_XGB_WF,LOG_LIKELIHOOD_XGB_WF,ODDS_OVER,ODDS_UNDER,IMPLIED_PROB_OVER,IMPLIED_PROB_UNDER,B_ODDS_OVER,B_ODDS_UNDER,EDGE_OVER_XGB_WF,EDGE_UNDER_XGB_WF,BET_PLACED_XGB_WF,BET_RESULT_XGB_WF,PNL_XGB_WF,CUM_PNL_XGB_WF,BANKROLL_XGB_WF
2022-23,1610612765,DET,22200325,2022-12-01,W,53.0,125.3,122.4,116.0,117.9,9.3,4.5,0.569,2.23,19.1,0.348,0.872,0.613,0.121,0.622,0.626,96.1,96.45,80.38,107,0.557,1,1,1,1,21,603,1813,1094,1813,755,1002,507,54,34,896,341,641,2147,657,1.0,Detroit Pistons,DET vs. DAL,131,2022-23,98.81312678193402,110.13332061362608,119.2092642500582,108.82093888210828,142.65398343079087,106.25,1610612742,113.0240511231062,97.56045502513189,109.23083,143.19130851431615,351.33112393854475,0.7628314069119786,0.5818886113139876,0.4181113886860124,101.0,117.0,0.0064278709890997,5.047111745882065,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.05807908750446378,-0.10569813512351145,OVER,WIN,100.0,-2910.0,7090.0
2022-23,1610612766,CHA,22200326,2022-12-02,W,48.0,124.9,124.5,119.1,123.4,5.9,1.1,0.625,6.25,17.9,0.356,0.54,0.44,0.043,0.484,0.538,95.5,94.0,78.33,94,0.489,1,1,1,1,173,465,2252,1346,1132,8,1447,425,2770,2459,9,2282,2106,2469,1526,1.0,Charlotte Hornets,CHA vs. WAS,117,2022-23,101.10248938169316,104.55560597605322,114.36954529429325,108.18488581405366,62.021534148047714,110.75,1610612764,115.04789450269008,99.38801447240964,109.9548,63.0362138541161,1208747.643020595,0.9999090423870108,0.4729531388567157,0.5270468611432843,103.0,117.0,0.0295462237983663,3.521799299692036,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.05085638495280814,0.003237337333760415,NO BET,NO BET,0.0,-2910.0,7090.0
2022-23,1610612764,WAS,22200326,2022-12-02,L,48.0,119.1,123.4,124.9,124.5,-5.9,-1.1,0.59,1.64,16.4,0.46,0.644,0.56,0.149,0.523,0.572,95.5,94.0,78.33,94,0.511,1,1396,1396,1396,173,536,2326,1443,1565,1643,1925,21,2361,329,1637,1682,1499,2469,1265,1.0,Washington Wizards,WAS @ CHA,116,2022-23,99.38801447240964,114.45046098895642,115.04789450269008,114.38727528420792,202.8166901681912,114.75,1610612766,114.36954529429325,101.10248938169316,116.84492,207.1742624373794,151.14395387055455,0.5639934030544981,0.553356932863083,0.4466430671369171,107.0,126.0,0.0277867001035214,3.5831977503157715,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.029547409053559126,-0.07716645667260674,NO BET,NO BET,0.0,-2910.0,7090.0
2022-23,1610612737,ATL,22200327,2022-12-02,W,48.0,124.3,121.9,111.5,113.5,12.7,8.3,0.49,2.0,18.0,0.325,0.733,0.541,0.125,0.614,0.621,95.9,96.0,80.0,96,0.532,1,1,1,1,173,640,1407,760,2445,1005,1375,777,1223,577,969,413,715,2157,990,1.0,Atlanta Hawks,ATL vs. DEN,117,2022-23,100.94287309389314,109.99450101071729,110.27257130764912,112.3020704873162,130.09305217414723,110.25,1610612743,113.1653134200971,96.26176310718938,111.68006,129.37250385246205,704.9584315385704,0.8632441826100337,0.5337170948064507,0.4662829051935492,104.0,119.0,0.0306542824530641,3.4849828725941183,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.009907570996926851,-0.057526618615974634,NO BET,NO BET,0.0,-2910.0,7090.0
2022-23,1610612743,DEN,22200327,2022-12-02,L,48.0,111.5,113.5,124.3,121.9,-12.7,-8.3,0.689,1.94,22.3,0.267,0.675,0.459,0.167,0.6,0.601,95.9,96.0,80.0,96,0.468,1,1396,1396,1396,173,1381,2148,2029,512,1103,194,1549,2008,2209,2100,536,997,2157,1801,1.0,Denver Nuggets,DEN @ ATL,109,2022-23,96.26176310718938,120.44904348908568,113.1653134200971,117.04687290248783,123.34825890847678,115.25,1610612737,110.27257130764912,100.94287309389314,114.517586,120.68280396499608,2127.1392018532374,0.948913863383637,0.4577540310585993,0.5422459689414006,107.0,122.0,0.0327556858736497,3.4186786869784846,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.06605549275092454,0.01843644513187681,NO BET,NO BET,0.0,-2910.0,7090.0
2022-23,1610612738,BOS,22200328,2022-12-02,L,53.0,103.3,104.5,105.3,107.1,-2.1,-2.6,0.65,1.3,17.8,0.196,0.737,0.481,0.18,0.546,0.584,102.4,100.98,84.15,111,0.513,1,1396,1396,1396,21,2204,801,1529,879,2322,1463,2384,1177,1782,2355,1298,1275,1197,1252,1.0,Boston Celtics,BOS vs. MIA,116,2022-23,99.26408824091682,128.06409576867134,113.8413282054296,126.91079600609844,102.3513273668208,117.25,1610612748,112.61632393208804,98.28160991483732,113.0393,91.16420873964444,1277515.3745232646,0.999911524121521,0.3327204798519444,0.6672795201480556,106.0,120.0,0.0356169748922161,3.3349329038764672,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.19108904395757942,0.14346999633853175,UNDER,WIN,100.0,-2810.0,7190.0
2022-23,1610612748,MIA,22200328,2022-12-02,W,53.0,105.3,107.1,103.3,104.5,2.1,2.6,0.396,1.12,13.1,0.263,0.804,0.519,0.152,0.53,0.551,102.4,100.98,84.15,112,0.487,1,1,1,1,21,1984,587,1262,2746,2556,2655,1605,401,1001,1727,1577,1883,1197,1538,1.0,Miami Heat,MIA @ BOS,120,2022-23,98.28160991483732,110.94403004841077,112.61632393208804,109.67468512218262,102.53539122573454,110.25,1610612738,113.8413282054296,99.26408824091682,110.10176,102.93466639345364,1211980.839054157,0.9999091637808905,0.4785384755223133,0.5214615244776867,103.0,117.0,0.0236225447895453,3.745553692922438,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.045271048287210514,-0.0023479993318371584,NO BET,NO BET,0.0,-2810.0,7190.0
2022-23,1610612751,BKN,22200329,2022-12-02,W,48.0,111.0,112.9,101.7,104.0,9.3,8.9,0.614,1.5,19.6,0.238,0.736,0.516,0.178,0.604,0.622,102.9,101.0,84.17,101,0.562,1,1,1,1,173,1434,538,710,1294,1903,826,1927,1187,1051,2320,506,706,1071,593,1.0,Brooklyn Nets,BKN vs. TOR,114,2022-23,98.10897515713312,114.11146361982176,110.390522982329,112.02782308218828,45.31800098182987,112.25,1610612761,110.58194868865588,98.49764547575631,109.51412,44.30114727034936,1199078.1266209,0.9999086764098,0.3821260651285573,0.6178739348714427,102.0,116.0,0.0341001654966999,3.378453012103414,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.14168345868096655,0.09406441106191887,UNDER,LOSS,-110.0,-2920.0,7080.0
2022-23,1610612761,TOR,22200329,2022-12-02,L,48.0,101.7,104.0,111.0,112.9,-9.3,-8.9,0.421,1.14,12.3,0.264,0.762,0.484,0.139,0.477,0.524,102.9,101.0,84.17,101,0.438,1,1396,1396,1396,173,2245,1349,2080,2714,2531,2715,1590,845,1731,1361,2364,2299,1071,2198,1.0,Toronto Raptors,TOR @ BKN,105,2022-23,98.49764547575631,108.91769229264546,110.58194868865588,108.06306989743092,91.34024153058704,110.75,1610612751,110.390522982329,98.10897515713312,107.94265,91.23845655425995,1164912.6712433258,0.9999073470077182,0.3969801883859801,0.6030198116140199,101.0,115.0,0.037357063539294,3.2872332409971614,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.12682933542354374,0.07921028780449602,UNDER,WIN,100.0,-2820.0,7180.0
2022-23,1610612739,CLE,22200330,2022-12-02,W,48.0,111.5,116.3,102.9,103.2,8.6,13.1,0.537,1.69,17.9,0.233,0.698,0.465,0.141,0.583,0.608,94.6,92.5,77.08,92,0.548,1,1,1,1,173,1111,499,458,2129,1556,1437,2008,1737,2102,1419,758,896,2603,779,1.0,Cleveland Cavaliers,CLE vs. ORL,107,2022-23,94.324945898666,112.8446043127888,105.71545186838186,107.65336339951338,143.64472104141396,114.25,1610612753,119.02212853254863,98.1282575146737,112.34519,149.90515158279194,336.03450344669113,0.7494418355163642,0.4215288206277618,0.5784711793722381,104.0,120.0,0.0304507550636337,3.4916444554584984,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.10228070318176202,0.054661655562714295,UNDER,WIN,100.0,-2720.0,7280.0
2022-23,1610612753,ORL,22200330,2022-12-02,L,48.0,102.9,103.2,111.5,116.3,-8.6,-13.1,0.475,1.06,15.2,0.302,0.767,0.535,0.194,0.543,0.556,94.6,92.5,77.08,93,0.452,1,1396,1396,1396,173,2291,1676,2333,2549,2619,2321,1044,767,686,2543,1364,1772,2603,2012,1.0,Orlando Magic,ORL @ CLE,96,2022-23,98.1282575146737,107.8137430706862,119.02212853254863,105.99265400573717,49.45641242227919,103.25,1610612739,105.71545186838186,94.324945898666,106.86802,49.8648597597485,1141833.4218154082,0.9999064154059516,0.6222097980707211,0.3777902019292789,100.0,114.0,0.0229523680058773,3.774334123145917,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.09840027426119724,-0.1460193218802449,OVER,LOSS,-110.0,-2830.0,7170.0
2022-23,1610612747,LAL,22200331,2022-12-02,W,48.0,134.9,133.0,128.2,130.3,6.7,2.7,0.615,8.0,22.1,0.298,0.745,0.521,0.04,0.599,0.624,99.6,99.5,82.92,100,0.531,1,1,1,1,173,122,2585,1256,1267,3,231,1099,1069,934,5,550,667,1417,1002,1.0,Los Angeles Lakers,LAL @ MIL,133,2022-23,102.89015155562367,115.693933191881,110.5732040182896,119.12504509540932,182.49392478177745,111.25,1610612749,109.76400775801008,98.87589610115931,113.5444,173.9446456266085,213.44833249505396,0.6527617028230208,0.5515165766131758,0.4484834233868242,104.0,122.0,0.0098680118251231,4.618456780647936,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.027707052803651933,-0.07532610042269966,NO BET,NO BET,0.0,-2830.0,7170.0
2022-23,1610612749,MIL,22200331,2022-12-02,L,48.0,128.2,130.3,134.9,133.0,-6.7,-2.7,0.58,2.9,20.7,0.255,0.702,0.479,0.101,0.622,0.641,99.6,99.5,82.92,99,0.469,1,1396,1396,1396,173,203,2667,1535,1685,269,507,1708,1674,1853,426,341,460,1417,1788,1.0,Milwaukee Bucks,MIL vs. LAL,129,2022-23,98.87589610115931,113.99894592802916,109.76400775801008,113.26975481210263,89.03078979725535,119.75,1610612747,110.5732040182896,102.89015155562367,113.21899,88.99088557100528,1281580.1311975592,0.9999116645273446,0.2740952375001617,0.7259047624998383,106.0,120.0,0.0122595476872097,4.401450160961614,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.24971428630936215,0.20209523869031443,UNDER,LOSS,-110.0,-2940.0,7060.0
2022-23,1610612763,MEM,22200332,2022-12-02,W,48.0,114.3,117.0,107.4,109.0,6.9,8.0,0.524,1.83,15.3,0.379,0.75,0.555,0.12,0.49,0.535,101.9,100.0,83.33,100,0.544,1,1,1,1,173,1049,956,797,2236,1296,2301,240,979,393,844,2202,2164,1305,836,1.0,Memphis Grizzlies,MEM vs. PHI,117,2022-23,101.371832496552,112.77212916045264,111.46032793316778,114.41079861140216,167.54540599798534,111.25,1610612755,108.62039047429424,96.89894056542998,111.34061,163.04935703846502,239.74144385771044,0.6828644326587975,0.4849745562363776,0.5150254437636224,103.0,120.0,0.0274425342438056,3.5956610881253868,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.03883496757314625,-0.008784080045901477,NO BET,NO BET,0.0,-2940.0,7060.0
2022-23,1610612755,PHI,22200332,2022-12-02,L,48.0,107.4,109.0,114.3,117.0,-6.9,-8.0,0.575,1.77,17.0,0.25,0.621,0.445,0.13,0.516,0.553,101.9,100.0,83.33,100,0.456,1,1396,1396,1396,173,1830,1736,1991,1742,1420,1741,1741,2550,2396,1108,1809,1826,1305,1955,1.0,Philadelphia 76ers,PHI @ MEM,109,2022-23,96.89894056542998,109.80871580958146,108.62039047429424,106.17097317609486,217.7539600202206,106.75,1610612763,111.46032793316778,101.371832496552,112.110374,229.93552065775697,106.6727836351326,0.4875730993192309,0.6332610589728207,0.3667389410271793,102.0,122.0,0.0262758137288367,3.639106354942031,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.10945153516329686,-0.15707058278234454,OVER,WIN,100.0,-2840.0,7160.0
2022-23,1610612740,NOP,22200333,2022-12-02,W,48.0,114.2,113.6,92.5,94.3,21.7,19.3,0.625,2.78,18.1,0.189,0.742,0.487,0.087,0.5,0.566,104.7,104.0,86.67,103,0.615,1,1,1,1,173,1369,127,237,1132,334,1348,2454,1102,1679,213,2029,1622,469,182,1.0,New Orleans Pelicans,NOP @ SAS,117,2022-23,101.94809414846743,114.70328916272116,106.89922146227626,117.28149432498071,100.9208189911841,119.75,1610612759,119.619893842324,102.18720176022748,118.964745,102.36925716173548,1414958.7673531654,0.9999159305944534,0.4743571097563042,0.5256428902436958,112.0,126.0,0.0362581172388366,3.317091971338645,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.04945241405321965,0.001833366434171979,NO BET,NO BET,0.0,-2840.0,7160.0
2022-23,1610612759,SAS,22200333,2022-12-02,L,48.0,92.5,94.3,114.2,113.6,-21.7,-19.3,0.684,2.17,17.8,0.258,0.811,0.513,0.114,0.444,0.471,104.7,104.0,86.67,105,0.385,1,1396,1396,1396,173,2664,1411,2554,549,843,1463,1688,334,1112,710,2616,2686,469,2608,1.0,San Antonio Spurs,SAS vs. NOP,99,2022-23,102.18720176022748,107.0938165589441,119.619893842324,109.8837473025769,230.89522098827317,112.75,1610612740,106.89922146227626,101.94809414846743,110.88792,233.00524990005425,100.6911103198562,0.4759030820657727,0.4442612579113869,0.5557387420886131,100.0,121.0,0.0206300141282945,3.8810082185839514,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.07954826589813696,0.03192921827908923,UNDER,WIN,100.0,-2740.0,7260.0
2022-23,1610612745,HOU,22200334,2022-12-02,W,48.0,117.4,122.0,118.2,122.2,-0.8,-0.2,0.475,1.12,14.0,0.37,0.69,0.523,0.17,0.543,0.61,103.1,99.5,82.92,100,0.489,1,1,1,1,173,629,2174,1409,2549,2556,2548,312,1842,907,2175,1364,858,1417,1520,1.0,Houston Rockets,HOU @ PHX,122,2022-23,99.67857008840056,110.94422270052888,117.50627682017873,110.5304232672417,134.3942232059632,109.0,1610612756,110.2000683841496,100.71943920263578,111.51541,135.59187275763202,516.5080668132157,0.8224343325966511,0.5608562005591362,0.4391437994408638,104.0,119.0,0.0219548482372067,3.818767241892203,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.03704667674961237,-0.08466572436866004,OVER,WIN,100.0,-2640.0,7360.0
2022-23,1610612756,PHX,22200334,2022-12-02,L,48.0,118.2,122.2,117.4,122.0,0.8,0.2,0.667,1.67,21.3,0.31,0.63,0.477,0.182,0.629,0.648,103.1,99.5,82.92,99,0.511,1,1396,1396,1396,173,610,2158,1382,682,1585,378,941,2471,1882,2376,304,387,1417,1270,1.0,Phoenix Suns,PHX vs. HOU,121,2022-23,100.71943920263578,117.95821341145408,110.2000683841496,118.83510544328884,131.28728915414595,120.5,1610612745,117.50627682017873,99.67857008840056,117.03249,129.2957899034758,1116.8778885819,0.9051531660750732,0.3741083217699227,0.6258916782300773,109.0,125.0,0.0324163468847628,3.429092419089107,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.14970120203960113,0.10208215442055346,UNDER,LOSS,-110.0,-2750.0,7250.0
2022-23,1610612754,IND,22200335,2022-12-02,L,48.0,102.1,102.6,118.5,120.9,-16.4,-18.3,0.625,1.32,16.4,0.228,0.707,0.429,0.164,0.5,0.559,116.9,115.5,96.25,116,0.385,1,1396,1396,1396,173,2354,2076,2532,1132,2291,1921,2070,1602,2569,2049,2029,1734,9,2604,1.0,Indiana Pacers,IND @ UTA,119,2022-23,104.73445416744842,108.9594463099858,111.50501259464536,113.81527320282078,103.0132933574478,118.25,1610612762,118.38084715333066,98.67502512021878,114.44973,103.58753505657872,1309594.2639206713,0.9999126143661982,0.3475713939863308,0.6524286060136691,107.0,122.0,0.033422794680594,3.3985171063933723,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.17623812982319303,0.1286190822041453,UNDER,LOSS,-110.0,-2860.0,7140.0
2022-23,1610612762,UTA,22200335,2022-12-02,W,48.0,118.5,120.9,102.1,102.6,16.4,18.3,0.63,1.12,18.6,0.293,0.772,0.571,0.226,0.645,0.7,116.9,115.5,96.25,115,0.615,1,1,1,1,173,715,437,259,1092,2565,1176,1184,713,209,2733,203,95,9,187,1.0,Utah Jazz,UTA vs. IND,139,2022-23,98.67502512021878,118.08993505802064,118.38084715333066,116.36488060308145,84.2655738071222,121.75,1610612754,111.50501259464536,104.73445416744842,116.380394,84.27680781315468,1354150.3707093822,0.9999140639042048,0.3133123446446944,0.6866876553553056,109.0,124.0,0.0042757329503513,5.454799507036764,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.21049717916482946,0.1628781315457818,UNDER,LOSS,-110.0,-2970.0,7030.0
2022-23,1610612741,CHI,22200336,2022-12-02,L,48.0,101.3,102.8,108.1,109.2,-6.7,-6.4,0.651,2.33,19.4,0.145,0.78,0.448,0.111,0.511,0.536,109.8,108.5,90.42,108,0.449,1,1396,1396,1396,173,2346,976,1862,864,626,860,2695,630,2356,630,1906,2146,93,2049,1.0,Chicago Bulls,CHI @ GSW,111,2022-23,100.90264169715086,110.9915157916717,114.25361121880448,113.67172764546967,34.67187072385849,115.25,1610612744,111.78822438357992,103.1513358565826,115.187096,35.134084542247486,1326523.3623188406,0.9999131737133716,0.4821811716762954,0.5178188283237046,108.0,122.0,0.0350307074779651,3.351530217085309,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.04162835213322846,-0.0059906954858192085,NO BET,NO BET,0.0,-2970.0,7030.0
2022-23,1610612744,GSW,22200336,2022-12-02,W,48.0,108.1,109.2,101.3,102.8,6.7,6.4,0.762,1.6,21.1,0.22,0.855,0.552,0.183,0.598,0.613,109.8,108.5,90.42,109,0.551,1,1,1,1,173,1814,442,929,124,1709,431,2154,96,433,2397,566,830,93,742,1.0,Golden State Warriors,GSW vs. CHI,119,2022-23,103.1513358565826,115.27604770830618,111.78822438357992,119.08892403473214,226.10581832624533,122.25,1610612741,114.25361121880448,100.90264169715086,118.55017,225.08292539354736,131.92320657371272,0.5266955309522384,0.3850817012150318,0.6149182987849682,108.0,128.0,0.0264787627244397,3.631412236146722,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.138727822594492,0.09110877497544434,UNDER,WIN,100.0,-2870.0,7130.0
2022-23,1610612742,DAL,22200337,2022-12-03,W,48.0,117.3,117.5,97.7,99.0,19.6,18.5,0.628,2.45,18.5,0.288,0.809,0.519,0.107,0.55,0.57,102.7,102.0,85.0,103,0.578,1,1,1,1,173,1013,267,256,1113,523,1209,1252,354,995,527,1222,1537,817,438,1.0,Dallas Mavericks,DAL @ NYK,121,2022-23,97.35855411147152,112.60631873682928,114.72876910072326,111.95387328231996,135.90453517660552,112.75,1610612752,115.7577365987268,99.60123447366492,113.3369,137.583435915913,529.7768036006727,0.8237684867310564,0.5203881377103332,0.4796118622896668,105.0,121.0,0.0265600401854439,3.628347403718332,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.0034213860991906264,-0.044197661519857045,NO BET,NO BET,0.0,-2870.0,7130.0
2022-23,1610612752,NYK,22200337,2022-12-03,L,48.0,97.7,99.0,117.3,117.5,-19.6,-18.5,0.514,0.9,14.1,0.191,0.712,0.481,0.198,0.519,0.56,102.7,102.0,85.0,101,0.422,1,1396,1396,1396,173,2522,1773,2535,2292,2725,2539,2428,1535,1791,2586,1752,1713,817,2353,1.0,New York Knicks,NYK vs. DAL,100,2022-23,99.60123447366492,116.4809436603638,115.7577365987268,117.663770929048,262.12576759440265,111.25,1610612742,114.72876910072326,97.35855411147152,113.45645,252.75290075390723,92.4098659522396,0.4488828855281169,0.5347879479672459,0.465212052032754,102.0,124.0,0.0188472871310979,3.971386241162029,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.0109784241577221,-0.05859747177676983,NO BET,NO BET,0.0,-2870.0,7130.0
2022-23,1610612746,LAC,22200338,2022-12-03,L,48.0,91.0,95.0,119.2,121.8,-28.1,-26.7,0.455,0.83,10.8,0.371,0.796,0.559,0.178,0.403,0.46,104.3,101.0,84.17,101,0.299,1,1396,1396,1396,173,2652,2140,2708,2631,2752,2776,298,464,347,2320,2759,2736,1071,2766,1.0,LA Clippers,LAC vs. SAC,96,2022-23,98.6140614648912,113.05293709035804,113.17086032632253,111.29860029853542,65.15170282556377,112.25,1610612758,112.1534897481616,104.91542893044388,115.42908,67.56959127636968,1332102.6392067124,0.9999133557172108,0.6018682793351255,0.3981317206648744,108.0,123.0,0.0071734040231189,4.937374838477379,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.07805875552560171,-0.12567780314464944,OVER,LOSS,-110.0,-2980.0,7020.0
2022-23,1610612758,SAC,22200338,2022-12-03,W,48.0,119.2,121.8,91.0,95.0,28.1,26.7,0.674,3.44,21.8,0.204,0.629,0.441,0.089,0.579,0.602,104.3,101.0,84.17,101,0.701,1,1,1,1,173,645,138,83,659,124,265,2319,2486,2439,232,826,977,1071,25,1.0,Sacramento Kings,SAC @ LAC,123,2022-23,104.91542893044388,115.4185334360194,112.1534897481616,121.60427222382025,211.51031974301495,115.75,1610612746,113.17086032632253,98.6140614648912,114.43652,199.0432179717728,154.78347009683307,0.5749330452129686,0.4583889303231045,0.5416110696768954,105.0,124.0,0.0224540647286458,3.796283579692067,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.06542059348641932,0.017801545867371593,NO BET,NO BET,0.0,-2980.0,7020.0
2022-23,1610612766,CHA,22200339,2022-12-03,L,48.0,92.8,91.4,99.7,100.0,-6.9,-8.6,0.441,1.07,11.5,0.204,0.783,0.47,0.133,0.42,0.488,104.4,105.0,87.5,105,0.435,1,1396,1396,1396,173,2722,289,2055,2673,2605,2762,2328,595,1994,1217,2725,2617,353,2223,1.0,Charlotte Hornets,CHA vs. MIL,96,2022-23,99.81112767593076,108.18185943495264,116.01144614987628,109.78763384786208,63.58889787505928,109.25,1610612749,113.98873362019006,98.98936953731216,111.20276,64.4085369565531,1236341.2601067887,0.9999100630525916,0.5580448937887792,0.4419551062112208,104.0,118.0,0.0136773639281615,4.2920130075521845,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.03423536997925536,-0.08185441759830303,OVER,LOSS,-110.0,-3090.0,6910.0
2022-23,1610612749,MIL,22200339,2022-12-03,W,48.0,99.7,100.0,92.8,91.4,6.9,8.6,0.615,1.09,17.4,0.217,0.796,0.53,0.21,0.542,0.575,104.4,105.0,87.5,105,0.565,1,1,1,1,173,2452,68,735,1267,2592,1605,2182,461,792,2661,1373,1452,353,568,1.0,Milwaukee Bucks,MIL @ CHA,105,2022-23,98.98936953731216,116.96277394111478,113.98873362019006,116.12979939172034,113.74264845748468,110.75,1610612766,116.01144614987628,99.81112767593076,115.71051,113.33197817944895,1338606.230358505,0.99991356643672,0.6816941394813685,0.3183058605186316,108.0,123.0,0.0233198328246144,3.758451043399402,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.15788461567184464,-0.20550366329089226,OVER,LOSS,-110.0,-3200.0,6800.0
2022-23,1610612753,ORL,22200340,2022-12-03,L,48.0,107.5,109.1,121.0,123.5,-13.5,-14.4,0.605,1.44,17.4,0.244,0.65,0.444,0.162,0.558,0.604,100.2,98.5,82.08,99,0.423,1,1396,1396,1396,173,1817,2257,2390,1391,2068,1587,1863,2295,2399,1989,1106,946,1631,2346,1.0,Orlando Magic,ORL @ TOR,108,2022-23,97.10493796655122,106.9748806941978,118.52719607208526,104.17580782287584,56.96898769729864,104.5,1610612761,111.00341256344574,98.95261902561882,106.74635,58.374701443544694,1139235.051106026,0.9999063087513272,0.5800304133553185,0.4199695866446815,100.0,114.0,0.0380766023876953,3.2681552697889376,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,0.05622088954579463,-0.10383993716484236,OVER,WIN,100.0,-3100.0,6900.0
2022-23,1610612761,TOR,22200340,2022-12-03,W,48.0,121.0,123.5,107.5,109.1,13.5,14.4,0.66,1.82,21.7,0.35,0.756,0.556,0.173,0.613,0.637,100.2,98.5,82.08,98,0.577,1,1,1,1,173,527,963,401,773,1314,298,490,917,379,2229,418,500,1631,445,1.0,Toronto Raptors,TOR vs. ORL,121,2022-23,98.95261902561882,108.02356642125535,111.00341256344574,107.50614809789802,76.28373434263692,116.0,1610612753,118.52719607208526,97.10493796655122,110.41027,78.3444287336465,1218782.4134248665,0.999909417573654,0.2775768357927735,0.7224231642072265,103.0,117.0,0.0221510478359127,3.809870432103564,-110,-110,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.9090909090909091,-0.24623268801675036,0.19861364039770268,UNDER,LOSS,-110.0,-3210.0,6790.0
